2025-05-28 23:55:59,098 - INFO - Starting training on 2 GPUs with full model copies (DDP)
2025-05-28 23:56:01,871 - INFO - using MLP layer as FFN
2025-05-29 00:19:54,324 - INFO - iteration: 1000 | epoch: 0 | loss: 0.8646 | lr: 0.0000 | type: training | acc_task0: 0.5170 | sens_task0: 0.1341 | spec_task0: 0.8878 | acc_task1: 0.4904 | sens_task1: 0.0543 | spec_task1: 0.9327 | acc_task2: 0.5015 | sens_task2: 0.2758 | spec_task2: 0.7431 | acc_task3: 0.4633 | sens_task3: 0.0020 | spec_task3: 0.9955 | acc_task4: 0.6187 | sens_task4: 0.9515 | spec_task4: 0.0815 | acc_task5: 0.7496 | sens_task5: 1.0000 | spec_task5: 0.0000
2025-05-29 00:45:29,845 - INFO - iteration: 2000 | epoch: 0 | loss: 0.6731 | lr: 0.0000 | type: training | acc_task0: 0.5065 | sens_task0: 0.1250 | spec_task0: 0.8819 | acc_task1: 0.4909 | sens_task1: 0.3756 | spec_task1: 0.6090 | acc_task2: 0.5128 | sens_task2: 0.3258 | spec_task2: 0.7137 | acc_task3: 0.4901 | sens_task3: 0.4663 | spec_task3: 0.5173 | acc_task4: 0.6079 | sens_task4: 0.9302 | spec_task4: 0.0994 | acc_task5: 0.7356 | sens_task5: 1.0000 | spec_task5: 0.0000
2025-05-29 01:10:08,066 - INFO - iteration: 3000 | epoch: 0 | loss: 0.7724 | lr: 0.0000 | type: training | acc_task0: 0.5093 | sens_task0: 0.1123 | spec_task0: 0.8995 | acc_task1: 0.4923 | sens_task1: 0.2841 | spec_task1: 0.7058 | acc_task2: 0.5133 | sens_task2: 0.3616 | spec_task2: 0.6758 | acc_task3: 0.4912 | sens_task3: 0.4432 | spec_task3: 0.5453 | acc_task4: 0.6040 | sens_task4: 0.9521 | spec_task4: 0.0669 | acc_task5: 0.7321 | sens_task5: 1.0000 | spec_task5: 0.0000
2025-05-29 01:33:47,531 - INFO - iteration: 4000 | epoch: 0 | loss: 0.6959 | lr: 0.0000 | type: training | acc_task0: 0.5038 | sens_task0: 0.0939 | spec_task0: 0.9185 | acc_task1: 0.4895 | sens_task1: 0.2581 | spec_task1: 0.7328 | acc_task2: 0.5189 | sens_task2: 0.3566 | spec_task2: 0.6972 | acc_task3: 0.4843 | sens_task3: 0.3507 | spec_task3: 0.6391 | acc_task4: 0.6111 | sens_task4: 0.9631 | spec_task4: 0.0545 | acc_task5: 0.7381 | sens_task5: 1.0000 | spec_task5: 0.0000
2025-05-29 01:57:40,551 - INFO - iteration: 5000 | epoch: 0 | loss: 0.7175 | lr: 0.0000 | type: training | acc_task0: 0.5030 | sens_task0: 0.0935 | spec_task0: 0.9201 | acc_task1: 0.4909 | sens_task1: 0.2340 | spec_task1: 0.7630 | acc_task2: 0.5252 | sens_task2: 0.3440 | spec_task2: 0.7255 | acc_task3: 0.4938 | sens_task3: 0.4649 | spec_task3: 0.5274 | acc_task4: 0.6114 | sens_task4: 0.9679 | spec_task4: 0.0483 | acc_task5: 0.7378 | sens_task5: 1.0000 | spec_task5: 0.0000
2025-05-29 02:21:23,849 - INFO - iteration: 6000 | epoch: 0 | loss: 0.5386 | lr: 0.0000 | type: training | acc_task0: 0.5087 | sens_task0: 0.1374 | spec_task0: 0.8852 | acc_task1: 0.5027 | sens_task1: 0.2835 | spec_task1: 0.7339 | acc_task2: 0.5274 | sens_task2: 0.3931 | spec_task2: 0.6756 | acc_task3: 0.5003 | sens_task3: 0.5480 | spec_task3: 0.4447 | acc_task4: 0.6131 | sens_task4: 0.9725 | spec_task4: 0.0421 | acc_task5: 0.7427 | sens_task5: 1.0000 | spec_task5: 0.0000
2025-05-29 02:45:10,268 - INFO - iteration: 7000 | epoch: 0 | loss: 0.8393 | lr: 0.0000 | type: training | acc_task0: 0.5034 | sens_task0: 0.1178 | spec_task0: 0.9000 | acc_task1: 0.4997 | sens_task1: 0.2511 | spec_task1: 0.7651 | acc_task2: 0.5200 | sens_task2: 0.3467 | spec_task2: 0.7134 | acc_task3: 0.4951 | sens_task3: 0.4996 | spec_task3: 0.4898 | acc_task4: 0.6164 | sens_task4: 0.9700 | spec_task4: 0.0486 | acc_task5: 0.7464 | sens_task5: 1.0000 | spec_task5: 0.0000
2025-05-29 03:10:06,940 - INFO - iteration: 8000 | epoch: 0 | loss: 0.6917 | lr: 0.0000 | type: training | acc_task0: 0.5086 | sens_task0: 0.1375 | spec_task0: 0.8933 | acc_task1: 0.5037 | sens_task1: 0.2588 | spec_task1: 0.7677 | acc_task2: 0.5246 | sens_task2: 0.3657 | spec_task2: 0.7033 | acc_task3: 0.4906 | sens_task3: 0.4404 | spec_task3: 0.5500 | acc_task4: 0.6193 | sens_task4: 0.9722 | spec_task4: 0.0477 | acc_task5: 0.7496 | sens_task5: 1.0000 | spec_task5: 0.0000
2025-05-29 03:33:52,343 - INFO - iteration: 9000 | epoch: 0 | loss: 0.8054 | lr: 0.0000 | type: training | acc_task0: 0.5163 | sens_task0: 0.1627 | spec_task0: 0.8757 | acc_task1: 0.5095 | sens_task1: 0.2718 | spec_task1: 0.7613 | acc_task2: 0.5296 | sens_task2: 0.4072 | spec_task2: 0.6652 | acc_task3: 0.4942 | sens_task3: 0.4463 | spec_task3: 0.5500 | acc_task4: 0.6160 | sens_task4: 0.9749 | spec_task4: 0.0435 | acc_task5: 0.7452 | sens_task5: 1.0000 | spec_task5: 0.0000
2025-05-29 03:58:51,506 - INFO - iteration: 10000 | epoch: 0 | loss: 0.7294 | lr: 0.0000 | type: training | acc_task0: 0.5148 | sens_task0: 0.1492 | spec_task0: 0.8872 | acc_task1: 0.5097 | sens_task1: 0.2520 | spec_task1: 0.7827 | acc_task2: 0.5283 | sens_task2: 0.3763 | spec_task2: 0.6963 | acc_task3: 0.4977 | sens_task3: 0.4877 | spec_task3: 0.5093 | acc_task4: 0.6163 | sens_task4: 0.9691 | spec_task4: 0.0574 | acc_task5: 0.7449 | sens_task5: 1.0000 | spec_task5: 0.0000
2025-05-29 04:25:13,785 - INFO - iteration: 11000 | epoch: 0 | loss: 0.4170 | lr: 0.0000 | type: training | acc_task0: 0.5199 | sens_task0: 0.1624 | spec_task0: 0.8815 | acc_task1: 0.5149 | sens_task1: 0.2897 | spec_task1: 0.7514 | acc_task2: 0.5324 | sens_task2: 0.3833 | spec_task2: 0.6959 | acc_task3: 0.4992 | sens_task3: 0.5129 | spec_task3: 0.4835 | acc_task4: 0.6158 | sens_task4: 0.9699 | spec_task4: 0.0586 | acc_task5: 0.7444 | sens_task5: 1.0000 | spec_task5: 0.0000
2025-05-29 04:51:05,104 - INFO - iteration: 12000 | epoch: 0 | loss: 0.6194 | lr: 0.0000 | type: training | acc_task0: 0.5258 | sens_task0: 0.1853 | spec_task0: 0.8681 | acc_task1: 0.5184 | sens_task1: 0.3016 | spec_task1: 0.7450 | acc_task2: 0.5360 | sens_task2: 0.4041 | spec_task2: 0.6800 | acc_task3: 0.5023 | sens_task3: 0.5040 | spec_task3: 0.5003 | acc_task4: 0.6153 | sens_task4: 0.9708 | spec_task4: 0.0584 | acc_task5: 0.7451 | sens_task5: 1.0000 | spec_task5: 0.0000
2025-05-29 05:14:47,236 - INFO - iteration: 13000 | epoch: 0 | loss: 0.6221 | lr: 0.0000 | type: training | acc_task0: 0.5269 | sens_task0: 0.1811 | spec_task0: 0.8746 | acc_task1: 0.5181 | sens_task1: 0.2861 | spec_task1: 0.7606 | acc_task2: 0.5389 | sens_task2: 0.3991 | spec_task2: 0.6915 | acc_task3: 0.5035 | sens_task3: 0.4806 | spec_task3: 0.5297 | acc_task4: 0.6160 | sens_task4: 0.9638 | spec_task4: 0.0704 | acc_task5: 0.7443 | sens_task5: 1.0000 | spec_task5: 0.0004
2025-05-29 05:40:01,652 - INFO - iteration: 14000 | epoch: 0 | loss: 0.5280 | lr: 0.0000 | type: training | acc_task0: 0.5291 | sens_task0: 0.1836 | spec_task0: 0.8757 | acc_task1: 0.5230 | sens_task1: 0.2954 | spec_task1: 0.7602 | acc_task2: 0.5428 | sens_task2: 0.3980 | spec_task2: 0.7004 | acc_task3: 0.5084 | sens_task3: 0.4761 | spec_task3: 0.5453 | acc_task4: 0.6184 | sens_task4: 0.9599 | spec_task4: 0.0850 | acc_task5: 0.7433 | sens_task5: 1.0000 | spec_task5: 0.0004
2025-05-29 06:05:02,057 - INFO - iteration: 15000 | epoch: 0 | loss: 0.6124 | lr: 0.0000 | type: training | acc_task0: 0.5336 | sens_task0: 0.1969 | spec_task0: 0.8723 | acc_task1: 0.5276 | sens_task1: 0.3079 | spec_task1: 0.7571 | acc_task2: 0.5463 | sens_task2: 0.4074 | spec_task2: 0.6980 | acc_task3: 0.5130 | sens_task3: 0.4869 | spec_task3: 0.5428 | acc_task4: 0.6199 | sens_task4: 0.9569 | spec_task4: 0.0925 | acc_task5: 0.7442 | sens_task5: 1.0000 | spec_task5: 0.0004
2025-05-29 06:30:18,996 - INFO - iteration: 16000 | epoch: 0 | loss: 0.3654 | lr: 0.0000 | type: training | acc_task0: 0.5344 | sens_task0: 0.1965 | spec_task0: 0.8746 | acc_task1: 0.5294 | sens_task1: 0.3030 | spec_task1: 0.7661 | acc_task2: 0.5481 | sens_task2: 0.4069 | spec_task2: 0.7023 | acc_task3: 0.5175 | sens_task3: 0.4909 | spec_task3: 0.5480 | acc_task4: 0.6189 | sens_task4: 0.9421 | spec_task4: 0.1119 | acc_task5: 0.7438 | sens_task5: 1.0000 | spec_task5: 0.0003
2025-05-29 06:53:37,504 - INFO - iteration: 17000 | epoch: 0 | loss: 0.4853 | lr: 0.0000 | type: training | acc_task0: 0.5362 | sens_task0: 0.2029 | spec_task0: 0.8721 | acc_task1: 0.5324 | sens_task1: 0.3101 | spec_task1: 0.7650 | acc_task2: 0.5494 | sens_task2: 0.4066 | spec_task2: 0.7056 | acc_task3: 0.5198 | sens_task3: 0.4872 | spec_task3: 0.5574 | acc_task4: 0.6203 | sens_task4: 0.9393 | spec_task4: 0.1194 | acc_task5: 0.7441 | sens_task5: 1.0000 | spec_task5: 0.0007
2025-05-29 07:17:29,440 - INFO - iteration: 18000 | epoch: 0 | loss: 0.9913 | lr: 0.0000 | type: training | acc_task0: 0.5393 | sens_task0: 0.2089 | spec_task0: 0.8721 | acc_task1: 0.5359 | sens_task1: 0.3128 | spec_task1: 0.7693 | acc_task2: 0.5529 | sens_task2: 0.4095 | spec_task2: 0.7096 | acc_task3: 0.5221 | sens_task3: 0.4826 | spec_task3: 0.5674 | acc_task4: 0.6213 | sens_task4: 0.9317 | spec_task4: 0.1331 | acc_task5: 0.7446 | sens_task5: 1.0000 | spec_task5: 0.0006
2025-05-29 07:42:44,282 - INFO - iteration: 19000 | epoch: 0 | loss: 0.4167 | lr: 0.0000 | type: training | acc_task0: 0.5410 | sens_task0: 0.2170 | spec_task0: 0.8679 | acc_task1: 0.5387 | sens_task1: 0.3184 | spec_task1: 0.7697 | acc_task2: 0.5550 | sens_task2: 0.4145 | spec_task2: 0.7088 | acc_task3: 0.5256 | sens_task3: 0.4860 | spec_task3: 0.5714 | acc_task4: 0.6239 | sens_task4: 0.9277 | spec_task4: 0.1451 | acc_task5: 0.7456 | sens_task5: 1.0000 | spec_task5: 0.0009
2025-05-29 08:07:54,425 - INFO - iteration: 20000 | epoch: 0 | loss: 1.0256 | lr: 0.0000 | type: training | acc_task0: 0.5429 | sens_task0: 0.2234 | spec_task0: 0.8671 | acc_task1: 0.5420 | sens_task1: 0.3259 | spec_task1: 0.7701 | acc_task2: 0.5561 | sens_task2: 0.4131 | spec_task2: 0.7137 | acc_task3: 0.5294 | sens_task3: 0.4900 | spec_task3: 0.5752 | acc_task4: 0.6266 | sens_task4: 0.9228 | spec_task4: 0.1571 | acc_task5: 0.7467 | sens_task5: 1.0000 | spec_task5: 0.0011
2025-05-29 08:31:54,562 - INFO - iteration: 21000 | epoch: 0 | loss: 0.9630 | lr: 0.0000 | type: training | acc_task0: 0.5454 | sens_task0: 0.2314 | spec_task0: 0.8641 | acc_task1: 0.5458 | sens_task1: 0.3328 | spec_task1: 0.7708 | acc_task2: 0.5601 | sens_task2: 0.4203 | spec_task2: 0.7141 | acc_task3: 0.5349 | sens_task3: 0.4970 | spec_task3: 0.5788 | acc_task4: 0.6290 | sens_task4: 0.9178 | spec_task4: 0.1714 | acc_task5: 0.7468 | sens_task5: 1.0000 | spec_task5: 0.0016
2025-05-29 08:57:29,733 - INFO - iteration: 22000 | epoch: 0 | loss: 0.6981 | lr: 0.0000 | type: training | acc_task0: 0.5490 | sens_task0: 0.2396 | spec_task0: 0.8629 | acc_task1: 0.5510 | sens_task1: 0.3426 | spec_task1: 0.7712 | acc_task2: 0.5651 | sens_task2: 0.4291 | spec_task2: 0.7149 | acc_task3: 0.5404 | sens_task3: 0.5014 | spec_task3: 0.5857 | acc_task4: 0.6311 | sens_task4: 0.9126 | spec_task4: 0.1842 | acc_task5: 0.7471 | sens_task5: 1.0000 | spec_task5: 0.0028
2025-05-29 09:24:36,990 - INFO - iteration: 23000 | epoch: 0 | loss: 0.9364 | lr: 0.0000 | type: training | acc_task0: 0.5530 | sens_task0: 0.2544 | spec_task0: 0.8563 | acc_task1: 0.5558 | sens_task1: 0.3553 | spec_task1: 0.7679 | acc_task2: 0.5690 | sens_task2: 0.4386 | spec_task2: 0.7129 | acc_task3: 0.5457 | sens_task3: 0.5102 | spec_task3: 0.5870 | acc_task4: 0.6326 | sens_task4: 0.9108 | spec_task4: 0.1898 | acc_task5: 0.7474 | sens_task5: 1.0000 | spec_task5: 0.0032
2025-05-29 09:48:36,711 - INFO - iteration: 24000 | epoch: 0 | loss: 0.4733 | lr: 0.0000 | type: training | acc_task0: 0.5557 | sens_task0: 0.2619 | spec_task0: 0.8535 | acc_task1: 0.5591 | sens_task1: 0.3609 | spec_task1: 0.7682 | acc_task2: 0.5714 | sens_task2: 0.4415 | spec_task2: 0.7145 | acc_task3: 0.5504 | sens_task3: 0.5161 | spec_task3: 0.5900 | acc_task4: 0.6342 | sens_task4: 0.9035 | spec_task4: 0.2069 | acc_task5: 0.7468 | sens_task5: 0.9989 | spec_task5: 0.0052
2025-05-29 10:14:30,279 - INFO - iteration: 25000 | epoch: 0 | loss: 0.4061 | lr: 0.0000 | type: training | acc_task0: 0.5584 | sens_task0: 0.2698 | spec_task0: 0.8509 | acc_task1: 0.5626 | sens_task1: 0.3671 | spec_task1: 0.7686 | acc_task2: 0.5742 | sens_task2: 0.4458 | spec_task2: 0.7153 | acc_task3: 0.5541 | sens_task3: 0.5184 | spec_task3: 0.5953 | acc_task4: 0.6358 | sens_task4: 0.8976 | spec_task4: 0.2210 | acc_task5: 0.7469 | sens_task5: 0.9956 | spec_task5: 0.0160
2025-05-29 10:39:41,464 - INFO - iteration: 26000 | epoch: 0 | loss: 0.6608 | lr: 0.0000 | type: training | acc_task0: 0.5624 | sens_task0: 0.2796 | spec_task0: 0.8479 | acc_task1: 0.5662 | sens_task1: 0.3735 | spec_task1: 0.7686 | acc_task2: 0.5777 | sens_task2: 0.4516 | spec_task2: 0.7159 | acc_task3: 0.5578 | sens_task3: 0.5209 | spec_task3: 0.6003 | acc_task4: 0.6377 | sens_task4: 0.8941 | spec_task4: 0.2325 | acc_task5: 0.7468 | sens_task5: 0.9942 | spec_task5: 0.0227
2025-05-29 11:05:01,791 - INFO - iteration: 27000 | epoch: 0 | loss: 1.2801 | lr: 0.0000 | type: training | acc_task0: 0.5653 | sens_task0: 0.2880 | spec_task0: 0.8458 | acc_task1: 0.5698 | sens_task1: 0.3831 | spec_task1: 0.7664 | acc_task2: 0.5807 | sens_task2: 0.4588 | spec_task2: 0.7147 | acc_task3: 0.5619 | sens_task3: 0.5278 | spec_task3: 0.6013 | acc_task4: 0.6397 | sens_task4: 0.8898 | spec_task4: 0.2440 | acc_task5: 0.7478 | sens_task5: 0.9930 | spec_task5: 0.0293
2025-05-29 11:30:33,077 - INFO - iteration: 28000 | epoch: 0 | loss: 0.5113 | lr: 0.0000 | type: training | acc_task0: 0.5687 | sens_task0: 0.2964 | spec_task0: 0.8444 | acc_task1: 0.5735 | sens_task1: 0.3901 | spec_task1: 0.7668 | acc_task2: 0.5839 | sens_task2: 0.4637 | spec_task2: 0.7161 | acc_task3: 0.5661 | sens_task3: 0.5341 | spec_task3: 0.6032 | acc_task4: 0.6424 | sens_task4: 0.8875 | spec_task4: 0.2544 | acc_task5: 0.7490 | sens_task5: 0.9922 | spec_task5: 0.0374
2025-05-29 11:56:21,802 - INFO - iteration: 29000 | epoch: 0 | loss: 0.7958 | lr: 0.0000 | type: training | acc_task0: 0.5723 | sens_task0: 0.3055 | spec_task0: 0.8418 | acc_task1: 0.5768 | sens_task1: 0.3970 | spec_task1: 0.7660 | acc_task2: 0.5865 | sens_task2: 0.4690 | spec_task2: 0.7156 | acc_task3: 0.5698 | sens_task3: 0.5390 | spec_task3: 0.6054 | acc_task4: 0.6447 | sens_task4: 0.8861 | spec_task4: 0.2632 | acc_task5: 0.7498 | sens_task5: 0.9914 | spec_task5: 0.0455
2025-05-29 12:21:31,496 - INFO - iteration: 30000 | epoch: 0 | loss: 0.2995 | lr: 0.0000 | type: training | acc_task0: 0.5758 | sens_task0: 0.3153 | spec_task0: 0.8388 | acc_task1: 0.5807 | sens_task1: 0.4064 | spec_task1: 0.7640 | acc_task2: 0.5899 | sens_task2: 0.4761 | spec_task2: 0.7148 | acc_task3: 0.5734 | sens_task3: 0.5434 | spec_task3: 0.6081 | acc_task4: 0.6465 | sens_task4: 0.8836 | spec_task4: 0.2712 | acc_task5: 0.7509 | sens_task5: 0.9893 | spec_task5: 0.0552
2025-05-29 12:46:27,200 - INFO - iteration: 31000 | epoch: 0 | loss: 1.2698 | lr: 0.0000 | type: training | acc_task0: 0.5793 | sens_task0: 0.3222 | spec_task0: 0.8378 | acc_task1: 0.5843 | sens_task1: 0.4114 | spec_task1: 0.7656 | acc_task2: 0.5931 | sens_task2: 0.4802 | spec_task2: 0.7166 | acc_task3: 0.5776 | sens_task3: 0.5483 | spec_task3: 0.6114 | acc_task4: 0.6491 | sens_task4: 0.8811 | spec_task4: 0.2826 | acc_task5: 0.7515 | sens_task5: 0.9870 | spec_task5: 0.0660
2025-05-29 13:11:32,346 - INFO - iteration: 32000 | epoch: 0 | loss: 0.1595 | lr: 0.0000 | type: training | acc_task0: 0.5833 | sens_task0: 0.3315 | spec_task0: 0.8369 | acc_task1: 0.5878 | sens_task1: 0.4183 | spec_task1: 0.7657 | acc_task2: 0.5959 | sens_task2: 0.4851 | spec_task2: 0.7176 | acc_task3: 0.5814 | sens_task3: 0.5539 | spec_task3: 0.6132 | acc_task4: 0.6514 | sens_task4: 0.8792 | spec_task4: 0.2905 | acc_task5: 0.7533 | sens_task5: 0.9862 | spec_task5: 0.0725
2025-05-29 13:36:16,548 - INFO - iteration: 33000 | epoch: 0 | loss: 0.6333 | lr: 0.0000 | type: training | acc_task0: 0.5862 | sens_task0: 0.3400 | spec_task0: 0.8343 | acc_task1: 0.5908 | sens_task1: 0.4261 | spec_task1: 0.7636 | acc_task2: 0.5991 | sens_task2: 0.4920 | spec_task2: 0.7166 | acc_task3: 0.5850 | sens_task3: 0.5592 | spec_task3: 0.6149 | acc_task4: 0.6534 | sens_task4: 0.8770 | spec_task4: 0.2993 | acc_task5: 0.7542 | sens_task5: 0.9848 | spec_task5: 0.0815
2025-05-29 14:02:17,524 - INFO - iteration: 34000 | epoch: 0 | loss: 0.9388 | lr: 0.0000 | type: training | acc_task0: 0.5911 | sens_task0: 0.3507 | spec_task0: 0.8332 | acc_task1: 0.5952 | sens_task1: 0.4345 | spec_task1: 0.7638 | acc_task2: 0.6033 | sens_task2: 0.4987 | spec_task2: 0.7180 | acc_task3: 0.5899 | sens_task3: 0.5652 | spec_task3: 0.6184 | acc_task4: 0.6569 | sens_task4: 0.8763 | spec_task4: 0.3093 | acc_task5: 0.7562 | sens_task5: 0.9836 | spec_task5: 0.0925
